"Player","Team","REC","YDS","TDS","FL","FPTS"
" ","",""
"Travis Kelce","KC","6.2","76.6","0.7","0.0","17.8"
"Jared Cook","OAK","5.1","62.5","0.5","0.1","14.1"
"George Kittle","SF","4.7","62.7","0.5","0.0","14.0"
"Rob Gronkowski","NE","4.2","61.3","0.4","0.1","12.7"
"Jimmy Graham","GB","4.4","52.7","0.5","0.0","12.7"
"David Njoku","CLE","4.5","50.2","0.5","0.0","12.4"
"Greg Olsen","CAR","3.7","47.1","0.6","0.0","11.8"
"O.J. Howard","TB","3.4","48.4","0.5","0.0","11.0"
"Jordan Reed","WAS","4.7","46.0","0.3","0.1","10.7"
"Kyle Rudolph","MIN","4.0","43.6","0.3","0.0","10.5"
"Trey Burton","CHI","4.0","45.9","0.3","0.0","10.2"
"Austin Hooper","ATL","4.2","43.7","0.2","0.0","10.0"
"Vance McDonald","PIT","3.6","42.6","0.4","0.1","9.9"
"Benjamin Watson","NO","2.9","32.5","0.2","0.0","7.4"
"Chris Herndon IV","NYJ","2.5","30.5","0.2","0.0","7.0"
"Charles Clay","BUF","2.6","26.9","0.1","0.1","5.7"
"Ryan Griffin","HOU","2.3","25.7","0.1","0.0","5.7"
"Ed Dickson","SEA","1.8","23.3","0.2","0.0","5.5"
"Jeff Heuerman","DEN","2.3","23.3","0.1","0.0","5.4"
"Nick Vannett","SEA","2.0","21.3","0.2","0.0","5.0"
"Vernon Davis","WAS","1.8","24.1","0.1","0.0","4.8"
"Antonio Gates","LAC","1.9","20.2","0.1","0.0","4.7"
"Mike Gesicki","MIA","1.9","18.8","0.1","0.0","4.5"
"Geoff Swaim","DAL","1.9","18.6","0.1","0.0","4.4"
"Mark Andrews","BAL","1.6","18.1","0.2","0.0","4.4"
"Jesse James","PIT","1.8","19.0","0.1","0.0","4.4"
"Hayden Hurst","BAL","1.9","19.0","0.1","0.0","4.3"
"Cameron Brate","TB","1.6","17.6","0.2","0.1","4.1"
"Gerald Everett","LAR","1.5","17.6","0.1","0.0","3.8"
"Nick O'Leary","MIA","1.3","15.2","0.2","0.1","3.8"
"Michael Roberts","DET","1.3","14.2","0.2","0.0","3.7"
"Jordan Thomas","HOU","1.2","15.0","0.1","0.0","3.4"
"Luke Stocker","TEN","1.3","13.4","0.1","0.0","3.2"
"Darren Fells","CLE","1.1","12.6","0.1","0.0","3.1"
"Virgil Green","LAC","1.2","13.1","0.1","0.0","3.0"
"Jason Croom","BUF","1.2","12.7","0.1","0.0","3.0"
"Nick Boyle","BAL","1.4","12.0","0.1","0.0","2.9"
"Blake Jarwin","DAL","1.2","13.2","0.1","0.0","2.9"
"Josh Hill","NO","1.0","10.4","0.2","0.0","2.9"
"Demetrius Harris","KC","1.0","12.4","0.1","0.0","2.9"
"Luke Willson","DET","1.2","11.7","0.1","0.0","2.8"
